Entry,split,status,path
A5VKA1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5VKA1.pdb
Q3K1L6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3K1L6.pdb
B2GBV5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2GBV5.pdb
Q8K9N9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8K9N9.pdb
A7IGG9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A7IGG9.pdb
A4TNQ8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A4TNQ8.pdb
Q492W6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q492W6.pdb
O34499,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O34499.pdb
P21220,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P21220.pdb
O27114,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O27114.pdb
T2KMF9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\T2KMF9.pdb
Q7UNR2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7UNR2.pdb
P97052,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P97052.pdb
P13449,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P13449.pdb
Q7SID3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7SID3.pdb
O93795,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O93795.pdb
D4ANV2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\D4ANV2.pdb
Q7M3V4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7M3V4.pdb
O42790,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O42790.pdb
Q97CB4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q97CB4.pdb
Q8ZYM4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8ZYM4.pdb
Q8R2Y8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8R2Y8.pdb
Q12WH8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q12WH8.pdb
Q0AFF1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q0AFF1.pdb
Q14197,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q14197.pdb
Q82EL5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q82EL5.pdb
Q2LW77,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2LW77.pdb
Q9CMW1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9CMW1.pdb
C6H178,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\C6H178.pdb
Q1AXQ5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q1AXQ5.pdb
Q48727,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q48727.pdb
A6T8X0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6T8X0.pdb
Q8D4H3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8D4H3.pdb
O69315,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O69315.pdb
P00902,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00902.pdb
P06558,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P06558.pdb
P00900,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00900.pdb
Q06129,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q06129.pdb
P09786,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P09786.pdb
P00363,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00363.pdb
Q9U3X4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9U3X4.pdb
O82663,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O82663.pdb
P31038,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P31038.pdb
Q59661,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q59661.pdb
Q97FL9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q97FL9.pdb
Q53117,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q53117.pdb
Q9E6P5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9E6P5.pdb
O29779,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O29779.pdb
P09250,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P09250.pdb
Q9I6F6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9I6F6.pdb
P56160,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P56160.pdb
Q9UVX1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9UVX1.pdb
Q8NS80,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8NS80.pdb
P95189,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P95189.pdb
P28855,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P28855.pdb
P0DV34,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P0DV34.pdb
Q6CQL7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6CQL7.pdb
Q9HFV5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9HFV5.pdb
Q9SHJ0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9SHJ0.pdb
Q7RXQ8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7RXQ8.pdb
P40545,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P40545.pdb
Q9LXM2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9LXM2.pdb
Q9C2R2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9C2R2.pdb
Q17345,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q17345.pdb
Q9LS39,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9LS39.pdb
B8N7S7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B8N7S7.pdb
Q5BAP5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5BAP5.pdb
A2QBQ3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A2QBQ3.pdb
B3E7P9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B3E7P9.pdb
O82782,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O82782.pdb
Q2INJ4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2INJ4.pdb
Q4X084,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q4X084.pdb
A1C7B5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A1C7B5.pdb
A5F1A0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5F1A0.pdb
A4FXW1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A4FXW1.pdb
Q5WFS5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5WFS5.pdb
Q9HN21,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9HN21.pdb
Q5V3F0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5V3F0.pdb
P61191,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P61191.pdb
Q5V467,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5V467.pdb
Q8RHY7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8RHY7.pdb
P52496,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P52496.pdb
A5UKX2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5UKX2.pdb
P79023,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P79023.pdb
Q54CR9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q54CR9.pdb
Q08387,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q08387.pdb
Q9C1W9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9C1W9.pdb
P44303,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44303.pdb
P14843,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P14843.pdb
P46245,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P46245.pdb
Q9WYH8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9WYH8.pdb
P16687,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P16687.pdb
P16679,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P16679.pdb
Q52986,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q52986.pdb
Q52984,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q52984.pdb
Q55535,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q55535.pdb
P30310,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P30310.pdb
A5D7P0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5D7P0.pdb
Q10038,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q10038.pdb
P16685,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P16685.pdb
Q6C783,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6C783.pdb
O52787,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O52787.pdb
Q6BT58,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6BT58.pdb
P40997,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P40997.pdb
P78587,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P78587.pdb
Q7SB53,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7SB53.pdb
Q5Z2W1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5Z2W1.pdb
Q3KH95,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3KH95.pdb
C1BA63,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\C1BA63.pdb
A4XCT1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A4XCT1.pdb
Q9A3H7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9A3H7.pdb
B0R2Q7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B0R2Q7.pdb
P77978,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P77978.pdb
Q8TH22,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8TH22.pdb
Q973E7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q973E7.pdb
Q8NSV0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8NSV0.pdb
A7I912,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A7I912.pdb
Q492H3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q492H3.pdb
Q6A6S8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6A6S8.pdb
A1VF73,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A1VF73.pdb
P81942,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P81942.pdb
Q6AXY0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6AXY0.pdb
O15217,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O15217.pdb
Q6MQH6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6MQH6.pdb
P46419,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P46419.pdb
C1DIC2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\C1DIC2.pdb
Q09652,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q09652.pdb
A1JHV9,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A1JHV9.pdb
A4XPF7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A4XPF7.pdb
Q1QXD7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q1QXD7.pdb
B3QZE2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B3QZE2.pdb
Q132N5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q132N5.pdb
B7UM69,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B7UM69.pdb
Q28W37,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q28W37.pdb
G5EBV6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\G5EBV6.pdb
B0TBM6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B0TBM6.pdb
P36437,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P36437.pdb
Q9TZQ3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9TZQ3.pdb
P30289,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P30289.pdb
P05798,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P05798.pdb
Q84JL5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q84JL5.pdb
E3M3V1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\E3M3V1.pdb
F8DT27,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\F8DT27.pdb
Q10MC0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q10MC0.pdb
Q9FK88,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9FK88.pdb
P54555,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P54555.pdb
Q9SW48,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9SW48.pdb
A6V271,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6V271.pdb
A5W4Y8,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5W4Y8.pdb
A8GES6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A8GES6.pdb
P86926,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P86926.pdb
Q5WGL6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5WGL6.pdb
Q5PR55,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5PR55.pdb
Q8BHN7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8BHN7.pdb
Q10313,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q10313.pdb
Q31IR4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q31IR4.pdb
A0M2G0,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0M2G0.pdb
P38075,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P38075.pdb
Q73G09,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q73G09.pdb
Q5FPH2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5FPH2.pdb
P00348,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00348.pdb
P34439,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P34439.pdb
P41938,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P41938.pdb
Q0AVM2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q0AVM2.pdb
Q9RXR4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9RXR4.pdb
Q7VEG4,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7VEG4.pdb
A0A1S3YCW2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A1S3YCW2.pdb
A8AAB6,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A8AAB6.pdb
Q7UTS2,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7UTS2.pdb
P83589,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P83589.pdb
P29599,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P29599.pdb
P28842,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P28842.pdb
P09230,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P09230.pdb
Q5JIZ5,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5JIZ5.pdb
P00782,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00782.pdb
P94438,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P94438.pdb
Q0DWC7,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q0DWC7.pdb
P44604,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44604.pdb
P55183,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P55183.pdb
O31516,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O31516.pdb
P41027,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P41027.pdb
P71013,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P71013.pdb
P57347,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P57347.pdb
P0A070,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P0A070.pdb
Q5M827,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5M827.pdb
Q9I4D3,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9I4D3.pdb
Q8H0W1,train,exists,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8H0W1.pdb
